season,week,celebrity_name,fan_vote_share,fan_rank,mean,std,cv,certainty,ci_low,ci_high,ci_width,judge_total,eliminated,week_type,regime
19,9,Sadie Robertson,0.17650827344735823,4.0,0.10770361267983186,0.0006189231611447322,0.005746540396788651,0.9942862936475809,0.10654055894848583,0.10869181565080283,0.0021512567023170004,36.5,False,single_elim,percent
19,10,Janel Parrish,0.20816978482304158,1.0,0.11986617351895888,0.000708672558003766,0.005912198055539641,0.994122550589437,0.11871079388994592,0.12110620413609549,0.0023954102461495735,39.0,False,single_elim,percent
19,10,Alfonso Ribeiro,0.2030995972706327,3.0,0.11699509909352036,0.0007077762504409212,0.006049623069041193,0.9939867547978535,0.11575027758289667,0.1180836541282317,0.0023333765453350253,37.5,False,single_elim,percent
19,10,Tommy Chong,0.1825177029172034,5.0,0.0011044406027756202,7.341165848360557e-07,0.0006646953969195933,0.9993357461295704,0.0011031785709782105,0.0011058981981021043,2.719627123893816e-06,31.0,True,single_elim,percent
19,10,Bethany Mota,0.20477578804804164,2.0,0.11817521231256298,0.0006264114000274547,0.005300700441059095,0.9947272488333755,0.11709856969121574,0.11910094475983563,0.0020023750686198882,38.0,False,single_elim,percent
19,10,Sadie Robertson,0.20143712694108065,4.0,0.1164656818289569,0.0006838262745910683,0.005871483031330594,0.9941627900478537,0.115345673608876,0.11775183354449549,0.0024061599356194896,37.0,False,single_elim,percent
19,11,Janel Parrish,0.18083182640144665,3.0,0.1724137931034483,2.7755575615628914e-17,1.609823385706477e-16,0.9999999999999998,0.17241379310344826,0.17241379310344826,0.0,38.99980000000001,False,finals,percent
19,11,Alfonso Ribeiro,0.5424954792043399,1.0,0.517241379310345,1.1102230246251565e-16,2.1464311809419686e-16,0.9999999999999998,0.5172413793103449,0.5172413793103449,0.0,40.0,False,finals,percent
19,11,Bethany Mota,0.0054249547920434,4.0,0.00517241379310345,1.734723475976807e-18,3.3537987202218257e-16,0.9999999999999996,0.005172413793103448,0.005172413793103448,0.0,38.0,True,finals,percent
19,11,Sadie Robertson,0.27124773960216997,2.0,0.2586206896551725,5.551115123125783e-17,2.1464311809419686e-16,0.9999999999999998,0.25862068965517243,0.25862068965517243,0.0,39.333200000000005,False,finals,percent
20,1,Suzanne Somers,0.08333333333333333,1.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,25.0,False,no_elim,percent
20,1,Willow Shields,0.08333333333333333,2.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,25.0,False,no_elim,percent
20,1,Riker Lynch,0.08333333333333333,3.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,31.0,False,no_elim,percent
20,1,Rumer Willis,0.08333333333333333,4.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,32.0,False,no_elim,percent
20,1,Nastia Liukin,0.08333333333333333,5.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,30.0,False,no_elim,percent
20,1,Michael Sam,0.08333333333333333,6.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,26.0,False,no_elim,percent
20,1,Robert Herjavec,0.08333333333333333,7.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,28.0,False,no_elim,percent
20,1,Charlotte McKinney,0.08333333333333333,8.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,22.0,False,no_elim,percent
20,1,Noah Galloway,0.08333333333333333,9.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,26.0,False,no_elim,percent
20,1,Redfoo,0.08333333333333333,10.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,22.0,False,no_elim,percent
20,1,Patti LaBelle,0.08333333333333333,11.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,25.0,False,no_elim,percent
20,1,Chris Soules,0.08333333333333333,12.0,0.08333333333333336,2.7755575615628914e-17,3.3306690738754686e-16,0.9999999999999998,0.08333333333333333,0.08333333333333333,0.0,26.0,False,no_elim,percent
20,2,Suzanne Somers,0.08580167817970799,5.0,0.0857988206285673,0.0004304753518535266,0.005017264208293755,0.995007783063064,0.08508985036409264,0.08645037860465979,0.0013605282405671493,28.0,False,single_elim,percent
20,2,Willow Shields,0.08882078590127405,2.0,0.08888117771133573,0.00032361602987796684,0.003640996195268613,0.9963722125649795,0.08840550703315334,0.08948257933383527,0.001077072300681936,32.0,False,single_elim,percent
20,2,Riker Lynch,0.08882078590127405,4.0,0.08884703933080904,0.00044667257057503704,0.005027433372449437,0.994997715280687,0.08815317859976307,0.08973167727959447,0.0015784986798313971,32.0,False,single_elim,percent
20,2,Rumer Willis,0.08882078590127405,3.0,0.08895923745055802,0.0004233413986695174,0.004758824499870552,0.9952637146508871,0.0881298042299133,0.08965282310513778,0.0015230188752244772,32.0,False,single_elim,percent
20,2,Nastia Liukin,0.09036994672148677,1.0,0.09029663367804419,0.000540845011883381,0.0059896475632943615,0.9940460147101887,0.08925643541074899,0.09115525295270926,0.0018988175419602793,34.0,False,single_elim,percent
20,2,Michael Sam,0.08580167817970799,6.0,0.08587318160017622,0.0003188173713938826,0.0037126535369131864,0.9963010792742022,0.08522008998699762,0.0863881106968115,0.00116802070981388,28.0,False,single_elim,percent
20,2,Robert Herjavec,0.08580167817970799,7.0,0.08598691358764747,0.00037554243127367024,0.004367437039019611,0.9956515545228195,0.0853482041957654,0.08661561224673847,0.0012674080509730706,28.0,False,single_elim,percent
20,2,Charlotte McKinney,0.08433082860009991,10.0,0.0843533069063233,0.0004466571554167515,0.0052950758162069065,0.9947328143312472,0.08360744401429814,0.08511111205894552,0.0015036680446473827,26.0,False,single_elim,percent
20,2,Noah Galloway,0.08506307434000893,9.0,0.08510550598363818,0.0003763022691765082,0.004421597226022645,0.9955978672320128,0.08448519514506535,0.08568331728301727,0.0011981221379519236,27.0,False,single_elim,percent
20,2,Redfoo,0.04980400774097509,12.0,0.04933525382361767,0.0021825935847710524,0.044240039639285404,0.9576342239715617,0.044793543112445836,0.052313652565235756,0.007520109452789921,31.0,True,single_elim,percent
20,2,Patti LaBelle,0.08580167817970799,8.0,0.08576142298545193,0.00033231591023798673,0.003874888016892617,0.996140068784321,0.08517488269730424,0.08630712682244789,0.00113224412514365,28.0,False,single_elim,percent
20,2,Chris Soules,0.08076307217477517,11.0,0.08080150631383101,0.00022118270181522675,0.002737358644728215,0.9972701140322249,0.08041186436478936,0.08119523488040682,0.000783370515617457,21.0,False,single_elim,percent
20,3,Suzanne Somers,0.08795841974736526,8.0,0.089170172292514,0.0003776363824286798,0.004235007881221544,0.9957828517747488,0.0885089323703153,0.08984726321409633,0.0013383308437810298,25.0,False,single_elim,percent
20,3,Willow Shields,0.09406225513274519,4.0,0.0953511774665929,0.000372382169762685,0.00390537568236273,0.9961098169439443,0.09472778382660398,0.09614363492344584,0.0014158510968418636,32.0,False,single_elim,percent
20,3,Riker Lynch,0.09588275862302938,1.0,0.09727492326580965,0.0004028264996014358,0.0041411135170026075,0.9958759645818123,0.09648491179511447,0.09806657752120053,0.0015816657260860623,34.0,False,single_elim,percent
20,3,Rumer Willis,0.09496814468247138,3.0,0.09617648585605951,0.0003389415926815064,0.003524162789528161,0.9964882133184199,0.09554176891614152,0.0968208567533966,0.001279087837255083,33.0,False,single_elim,percent
20,3,Nastia Liukin,0.09588275862302938,2.0,0.09710094355943596,0.0004236121086117072,0.0043625951827379736,0.9956563543846989,0.09630168963108142,0.09782289957501764,0.0015212099439362164,34.0,False,single_elim,percent
20,3,Michael Sam,0.08711939510888277,9.0,0.08828738142273582,0.00039598940211861924,0.004485232155913096,0.9955347953236839,0.08763074596005507,0.0890382872427856,0.0014075412827305317,24.0,False,single_elim,percent
20,3,Robert Herjavec,0.0913961045811545,6.0,0.09263236159080497,0.0003512719366066018,0.003792108185239988,0.9962222175744182,0.09192633771389994,0.0932215310602993,0.0012951933463993676,29.0,False,single_elim,percent
20,3,Charlotte McKinney,0.0844642785489968,11.0,0.001085513982475432,3.967884410492637e-07,0.00036553047446189304,0.9996346030892443,0.0010848386956655563,0.0010861053523746613,1.2666567091050487e-06,22.0,True,single_elim,percent
20,3,Noah Galloway,0.09227631711602201,5.0,0.09358679546664479,0.00040736392005652424,0.004352792699283229,0.995666071990914,0.09279514482860447,0.0944093444908974,0.0016141996622929256,30.0,False,single_elim,percent
20,3,Patti LaBelle,0.08546527954999779,10.0,0.08669832981261497,0.00036625816127106356,0.0042245123067846165,0.9957932591218267,0.08601875938412719,0.08737041004974685,0.0013516506656196664,22.0,False,single_elim,percent
20,3,Chris Soules,0.09052428828630561,7.0,0.09174127725508957,0.000440203638098186,0.004798315995472634,0.995224597892843,0.09090716122278876,0.0923650410066579,0.0014578797838691454,28.0,False,single_elim,percent
20,4,Suzanne Somers,0.09713150590348882,8.0,0.09098587813557807,0.0003608870464427982,0.003966407247342717,0.9960492629845876,0.09032315006156663,0.09162136909137168,0.0012982190298050506,28.0,False,single_elim,percent
20,4,Willow Shields,0.10751219175722287,1.0,0.10077408623904034,0.0003769663547662673,0.0037407072476160924,0.9962732334948599,0.1002240549834077,0.10165513314458698,0.0014310781611792806,39.0,False,single_elim,percent
20,4,Riker Lynch,0.10266285907422372,4.0,0.09608736582291193,0.00036240870892647486,0.003771658280177964,0.9962425136742353,0.09539800812814869,0.09667561549129848,0.001277607363149788,34.0,False,single_elim,percent
20,4,Rumer Willis,0.10361490352615613,3.0,0.09721048395525907,0.0004539554749816645,0.004669820131649551,0.9953518857259616,0.09630873897812071,0.09800185898359826,0.0016931200054775414,35.0,False,single_elim,percent
20,4,Nastia Liukin,0.10457577676628543,2.0,0.09806972471664713,0.0004580919780963038,0.004671084571919306,0.9953506330144759,0.09714533386954928,0.09893289336856428,0.001787559499015004,36.0,False,single_elim,percent
20,4,Michael Sam,0.08587458041565632,10.0,0.0010915643200489487,4.052514420816161e-07,0.00037125750140261414,0.9996288802795776,0.001090887935695515,0.0010921941296390273,1.306193943512255e-06,30.0,True,single_elim,percent
20,4,Robert Herjavec,0.10266285907422372,5.0,0.09610784457127294,0.0004313475778731379,0.0044881620204608105,0.9955318915740796,0.09532226476660885,0.09696363997429042,0.0016413752076815669,34.0,False,single_elim,percent
20,4,Noah Galloway,0.10078493279422468,6.0,0.09450366512445961,0.000425448021383303,0.004501920860138024,0.9955182555984731,0.09380324475702202,0.09534004944119567,0.001536804684173651,32.0,False,single_elim,percent
20,4,Patti LaBelle,0.09894135785749536,7.0,0.092807072501834,0.00041323023655608787,0.004452572691029791,0.9955671648297929,0.09209031097604156,0.09339121850962799,0.001300907533586429,30.0,False,single_elim,percent
20,4,Chris Soules,0.09623903283102284,9.0,0.09020513596860051,0.0003939249966837573,0.00436699077556824,0.9956519969138012,0.08941486993599283,0.09077249108785322,0.0013576211518603887,27.0,False,single_elim,percent
20,5,Suzanne Somers,0.08911733637473936,9.0,0.0010931722730314528,4.023119538008759e-07,0.0003680224642775042,0.99963211292643,0.0010923301747817688,0.0010938701784838302,1.5400037020614054e-06,28.0,True,single_elim,percent
20,5,Willow Shields,0.11624599029127591,4.0,0.10036916163927953,0.0004813158298917896,0.004795455317457054,0.995227431322386,0.09949577439923833,0.10111313373773714,0.001617359338498811,34.0,False,single_elim,percent
20,5,Riker Lynch,0.12128114691589151,2.0,0.10451796936046819,0.0003732996867309967,0.0035716316439667628,0.996441079509077,0.10379342367746884,0.10514319117918518,0.0013497675017163369,38.0,False,single_elim,percent
20,5,Rumer Willis,0.12257365141105607,1.0,0.10576665077059962,0.0004412597513259522,0.004172012142873025,0.995845321227416,0.10510726135532375,0.10671759975749867,0.0016103384021749212,39.0,False,single_elim,percent
20,5,Nastia Liukin,0.12128114691589151,3.0,0.10460895919216863,0.0004923199633585159,0.004706288707586841,0.9953157566937888,0.10362752899898611,0.1054447869087707,0.0018172579097845837,38.0,False,single_elim,percent
20,5,Robert Herjavec,0.10455377000945604,8.0,0.0901754056716214,0.00041412996690552234,0.00459249352770975,0.9954285010516226,0.08948264577043086,0.0908748216532006,0.0013921758827697417,24.0,False,single_elim,percent
20,5,Noah Galloway,0.1090824819794134,5.0,0.09414519961914831,0.0005368068032475496,0.005701903075452906,0.9943304242956921,0.09308984950480223,0.09512704946838757,0.00203719996358534,28.0,False,single_elim,percent
20,5,Patti LaBelle,0.10793223805113814,6.0,0.09317788371662002,0.0005338012399210742,0.005728840564189169,0.9943037921026752,0.0923184378426791,0.09409159029390479,0.0017731524512256958,27.0,False,single_elim,percent
20,5,Chris Soules,0.10793223805113814,7.0,0.09327994001875202,0.000394908908652063,0.0042335887927530255,0.9957842589214304,0.0924307075748587,0.09383661509553326,0.001405907520674557,27.0,False,single_elim,percent
20,6,Willow Shields,0.1269184278627723,2.0,0.10312450038773019,0.0004943386911435533,0.004793610531783676,0.9952292585447009,0.1021197294750101,0.10403916628870839,0.0019194368136982998,36.5,False,single_elim,percent
20,6,Riker Lynch,0.12895269605618573,1.0,0.1046941425204375,0.00044902338065861666,0.004288906426364418,0.9957294097356646,0.10406294866060603,0.1056049545960621,0.0015420059354560728,38.0,False,single_elim,percent
20,6,Rumer Willis,0.1255801089284548,4.0,0.10211843289115405,0.0006265790738296154,0.0061358077683925415,0.9939016107755853,0.10087941779613005,0.1030802118205596,0.0022007940244295476,35.5,False,single_elim,percent
20,6,Nastia Liukin,0.1269184278627723,3.0,0.10299245689170355,0.0005213794785976595,0.005062307418745136,0.9949631904595584,0.10200788581013952,0.10393295048405567,0.0019250646739161492,36.5,False,single_elim,percent
20,6,Robert Herjavec,0.12294565883493329,7.0,0.09985551171642287,0.0004923710025520081,0.004930834503660449,0.9950933593294549,0.09915735039693932,0.10080670024100294,0.001649349844063619,33.5,False,single_elim,percent
20,6,Noah Galloway,0.12359904432777956,6.0,0.10023293811476203,0.0004753126554300219,0.004742080441519246,0.9952803007519747,0.099518618735192,0.1010936077834769,0.0015749890482849027,34.0,False,single_elim,percent
20,6,Patti LaBelle,0.12016938525523788,8.0,0.001099342911706553,5.785992142937933e-07,0.0005263136807746467,0.9994739631796005,0.0010983911679047342,0.0011002942951501946,1.90312724546041e-06,34.0,True,single_elim,percent
20,6,Chris Soules,0.12491625087186413,5.0,0.10143087055641783,0.0004375626494904819,0.004313900167573746,0.9957046296313792,0.10064930421383234,0.10218067911740855,0.0015313749035762159,35.0,False,single_elim,percent
20,7,Willow Shields,0.1064712786453495,7.0,0.0011095063843469127,6.20095158764005e-07,0.000558892826136382,0.9994414193605757,0.0011083864288589098,0.0011106861765973316,2.299747738421839e-06,39.0,True,single_elim,percent
20,7,Riker Lynch,0.1508464529384941,4.0,0.10844125160375258,0.0006233938641748254,0.00574867824702655,0.9942841801621392,0.10729592723140836,0.10958654893733427,0.0022906217059259076,37.0,False,single_elim,percent
20,7,Rumer Willis,0.1508464529384941,3.0,0.10828720313643396,0.0005483731136301682,0.00506406202900317,0.9949614534830944,0.10721798193025728,0.1091755047399737,0.001957522809716422,37.0,False,single_elim,percent
20,7,Nastia Liukin,0.1581440847049538,1.0,0.11333834303676546,0.0005539145552696956,0.0048872653369390895,0.9951365038591663,0.11234977722348752,0.11446493025905058,0.002115153035563061,41.0,False,single_elim,percent
20,7,Robert Herjavec,0.14052653185402417,6.0,0.10106454817946424,0.0004839257845647662,0.004788284252806834,0.9952345341522691,0.10031146602234464,0.10210608621195358,0.0017946201896089364,31.0,False,single_elim,percent
20,7,Noah Galloway,0.15263866706466023,2.0,0.10963711981601643,0.0005675365999500229,0.005176500448957561,0.9948501577119586,0.10860488326279973,0.11062242256255464,0.002017539299754914,38.0,False,single_elim,percent
20,7,Chris Soules,0.14052653185402417,5.0,0.10117809164411722,0.0005378729753314521,0.0053161012091763995,0.9947120102793715,0.1000297716152065,0.10186914478773594,0.0018393731725294404,31.0,False,single_elim,percent
20,8,Riker Lynch,0.17586910596040942,2.0,0.13383492819211776,0.0005688378805647491,0.00425029465961376,0.9957676938884501,0.13258909076894304,0.13485965330002653,0.0022705625310834865,39.0,False,multi_elim,percent
20,8,Rumer Willis,0.17838147933557927,1.0,0.13535385631357175,0.000721737173063293,0.005332224679223457,0.994696057135814,0.134001586103405,0.13652730592296697,0.0025257198195619557,40.0,False,multi_elim,percent
20,8,Nastia Liukin,0.17339211753663578,3.0,0.13206974229808296,0.000637682557577773,0.004828377389716684,0.9951948238143319,0.13077237454170781,0.13310779227511937,0.00233541773341156,38.0,False,multi_elim,percent
20,8,Robert Herjavec,0.15948725103812883,4.0,0.001238919589505004,1.1246667190130173e-06,0.0009077802373456415,0.9990930430802223,0.0012369912222380765,0.0012408944929432866,3.9032707052101805e-06,31.0,True,multi_elim,percent
20,8,Noah Galloway,0.1581204403740135,5.0,0.12082498442020521,0.000770172047975394,0.006374278065676294,0.993666095999663,0.11924588089394439,0.1218907041380503,0.0026448232441059066,31.5,False,multi_elim,percent
20,8,Chris Soules,0.15474960575523322,6.0,0.001238919589505004,1.1246667190130173e-06,0.0009077802373456415,0.9990930430802223,0.0012369912222380765,0.0012408944929432866,3.9032707052101805e-06,32.0,True,multi_elim,percent
20,9,Riker Lynch,0.2596120150199132,1.0,0.14479081739146166,0.0011592228757071493,0.00800619056229949,0.9920573994115718,0.14271045390462173,0.14636354738167373,0.003653093477052005,40.0,False,single_elim,percent
20,9,Rumer Willis,0.2546983710301279,2.0,0.1424434367357081,0.001204790155459546,0.008458025045372455,0.9916129131453022,0.14057500308181156,0.1447310312933098,0.004156028211498242,39.0,False,single_elim,percent
20,9,Nastia Liukin,0.2358118869871877,4.0,0.0011441828625613553,1.5017826160963384e-06,0.0013125372396633036,0.9986891832561273,0.001141287034015843,0.001147012558799762,5.725524783919056e-06,40.0,True,single_elim,percent
20,9,Noah Galloway,0.24987772696277108,3.0,0.14015101749310838,0.0009388230838389189,0.006698653357155138,0.9933459200180547,0.13865407720339132,0.14210777709639694,0.0034536998930056184,38.0,False,single_elim,percent
20,10,Riker Lynch,0.27272727272727276,2.0,0.2599653379549395,1.1102230246251565e-16,4.270657901391433e-16,0.9999999999999996,0.25996533795493937,0.25996533795493937,0.0,40.0,False,finals,percent
20,10,Rumer Willis,0.5454545454545455,1.0,0.519930675909879,2.220446049250313e-16,4.270657901391433e-16,0.9999999999999996,0.5199306759098787,0.5199306759098787,0.0,40.0,False,finals,percent
20,10,Noah Galloway,0.18181818181818182,3.0,0.17331022530329293,5.551115123125783e-17,3.202993426043576e-16,0.9999999999999998,0.17331022530329288,0.17331022530329288,0.0,36.0,False,finals,percent
21,1,Gary Busey,0.07692307692307693,1.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,15.0,False,no_elim,percent
21,1,Alexa PenaVega,0.07692307692307693,2.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,22.0,False,no_elim,percent
21,1,Carlos PenaVega,0.07692307692307693,3.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,23.0,False,no_elim,percent
21,1,Victor Espinoza,0.07692307692307693,4.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,15.0,False,no_elim,percent
21,1,Alek Skarlatos,0.07692307692307693,5.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,22.0,False,no_elim,percent
21,1,Chaka Khan,0.07692307692307693,6.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,13.0,False,no_elim,percent
21,1,Andy Grammer,0.07692307692307693,7.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,21.0,False,no_elim,percent
21,1,Tamar Braxton,0.07692307692307693,8.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,23.0,False,no_elim,percent
21,1,Nick Carter,0.07692307692307693,9.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,24.0,False,no_elim,percent
21,1,Hayes Grier,0.07692307692307693,10.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,21.0,False,no_elim,percent
21,1,Bindi Irwin,0.07692307692307693,11.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,24.0,False,no_elim,percent
21,1,Kim Zolciak-Biermann,0.07692307692307693,12.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,12.0,False,no_elim,percent
21,1,Paula Deen,0.07692307692307693,13.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,15.0,False,no_elim,percent
21,2,Gary Busey,0.07361197284199715,12.0,0.07363081115898075,0.00019714772145901482,0.002677516631364297,0.9973296333198336,0.07335674360541378,0.07403630629438736,0.0006795626889735812,16.5,False,multi_elim,percent
21,2,Alexa PenaVega,0.07911451909314805,3.0,0.07930511931753707,0.0006368142210396158,0.008029925766706393,0.9920340402983583,0.0783559484266708,0.08050134843830585,0.002145400011635046,23.0,False,multi_elim,percent
21,2,Carlos PenaVega,0.07867702056639028,7.0,0.07879402121266314,0.0006279046680383509,0.007968937977459628,0.9920940639366826,0.07756728408579024,0.07981696721429386,0.0022496831285036267,22.5,False,multi_elim,percent
21,2,Victor Espinoza,0.06518215146579781,13.0,0.06445211194916121,0.002535814208469634,0.039344160055916295,0.9621452050552729,0.060583258824517795,0.07003377644212913,0.009450517617611336,18.5,True,multi_elim,percent
21,2,Alek Skarlatos,0.07867702056639028,4.0,0.07883862014496215,0.0004739163833317127,0.006011221181450324,0.9940246976824069,0.07792779893049276,0.07969624852166855,0.0017684495911757941,22.5,False,multi_elim,percent
21,2,Chaka Khan,0.07817681115163691,9.0,0.07748375608417486,0.002619812289389575,0.033811116313766834,0.9672946868337745,0.07308693170251782,0.08276458579621318,0.009677654093695365,15.0,True,multi_elim,percent
21,2,Andy Grammer,0.07824194138014182,8.0,0.07842878650202996,0.0005923305938768385,0.007552464092524335,0.9925041480600946,0.07729675762654692,0.07949430429157482,0.0021975466650279024,22.0,False,multi_elim,percent
21,2,Tamar Braxton,0.08044166562296591,1.0,0.08050613813933988,0.000678176247832885,0.008423907338085188,0.9916464620912037,0.07909877527541422,0.08161313332251927,0.0025143580471050503,24.5,False,multi_elim,percent
21,2,Nick Carter,0.07867702056639028,5.0,0.0789284793391197,0.0004878955465564917,0.00618148925003644,0.9938564868107006,0.07808148874373173,0.07974519682620908,0.0016637080824773443,22.5,False,multi_elim,percent
21,2,Hayes Grier,0.07867702056639028,6.0,0.07883855896340256,0.0004847290334900467,0.006148375108112536,0.9938891964046039,0.07793942670101484,0.07980887876902297,0.0018694520680081345,22.5,False,multi_elim,percent
21,2,Bindi Irwin,0.07999682805581149,2.0,0.0801081297487069,0.0005668821383513409,0.007076462028630639,0.9929732624130884,0.07907017067661619,0.08093160076281244,0.0018614300861962557,24.0,False,multi_elim,percent
21,2,Kim Zolciak-Biermann,0.07526301406146982,10.0,0.07525935211814073,0.0005496220104662913,0.007303039356537442,0.9927499083481347,0.07403004955446527,0.07630488106849033,0.0022748315140250636,18.5,False,multi_elim,percent
21,2,Paula Deen,0.07526301406146982,11.0,0.07542611532178103,0.0006231657979477066,0.008261936801188448,0.9918057634632125,0.07426106264118325,0.07653720328165108,0.0022761406404678275,18.5,False,multi_elim,percent
21,3,Gary Busey,0.1,1.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,25.0,False,no_elim,percent
21,3,Alexa PenaVega,0.1,2.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,36.0,False,no_elim,percent
21,3,Carlos PenaVega,0.1,3.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,31.0,False,no_elim,percent
21,3,Alek Skarlatos,0.1,4.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,33.0,False,no_elim,percent
21,3,Andy Grammer,0.1,5.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,29.0,False,no_elim,percent
21,3,Tamar Braxton,0.1,6.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,33.0,False,no_elim,percent
21,3,Nick Carter,0.1,7.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,36.0,False,no_elim,percent
21,3,Hayes Grier,0.1,8.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,30.0,False,no_elim,percent
21,3,Bindi Irwin,0.1,9.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,32.0,False,no_elim,percent
21,3,Paula Deen,0.1,10.0,0.07692307692307694,1.3877787807814457e-17,1.804112415015879e-16,0.9999999999999998,0.07692307692307693,0.07692307692307693,0.0,20.0,False,no_elim,percent
21,4,Gary Busey,0.09068060325110763,10.0,0.001160556937138365,0.0003155002646462902,0.27185246544149116,0.7862547167787072,0.0010779700207347081,0.002169630848408389,0.001091660827673681,16.0,True,single_elim,percent
21,4,Alexa PenaVega,0.09663130916819075,8.0,0.08494649054521534,0.0006208320763350438,0.00730850765405767,0.9927445190837525,0.08387847724610267,0.08604254810541849,0.002164070859315817,21.0,False,single_elim,percent
21,4,Carlos PenaVega,0.1016718284006849,5.0,0.08933182383933196,0.0005060662521890697,0.005665016457060776,0.9943668951744801,0.0883792913418296,0.09036113696994778,0.0019818456281181784,25.0,False,single_elim,percent
21,4,Alek Skarlatos,0.10038756985801991,6.0,0.08819381414393905,0.00045199337135560575,0.005125000837563482,0.9949011308709934,0.08751864073706957,0.0890248483800967,0.001506207643027127,24.0,False,single_elim,percent
21,4,Andy Grammer,0.09911953331146096,7.0,0.08723597318365134,0.0005340909106982379,0.0061223700637104885,0.9939148852606042,0.08619960779795041,0.08802097489028571,0.0018213670923352965,23.0,False,single_elim,percent
21,4,Tamar Braxton,0.10428984424145844,3.0,0.09192833986440373,0.0004479327378581778,0.00487262946898517,0.995150997921438,0.09115099195272468,0.0927470342194082,0.0015960422666835283,27.0,False,single_elim,percent
